"","AOP ID","KE ID","Molecular Pathways"
"1115","281","65","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1116","281","365","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1117","281","363","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1118","281","194","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1119","281","364","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1120","281","459","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1121","281","458","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1122","281","193","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1123","281","8","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1124","281","176","HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"1125","281","176","ABNORMAL THYROID HORMONE LEVEL"
"1126","281","175","ABNORMAL THYROID HORMONE LEVEL"
"1127","281","162","ABNORMAL THYROID HORMONE LEVEL"
"1128","281","457","ABNORMAL THYROID HORMONE LEVEL"
"1129","281","152","ABNORMAL THYROID HORMONE LEVEL"
"1130","281","366","ABNORMAL THYROID HORMONE LEVEL"
"1131","281","363","ABNORMAL THYROID HORMONE LEVEL"
"1132","281","367","ABNORMAL THYROID HORMONE LEVEL"
"1133","281","364","ABNORMAL THYROID HORMONE LEVEL"
"1134","281","159","ABNORMAL THYROID HORMONE LEVEL"
"1135","281","128","ABNORMAL THYROID HORMONE LEVEL"
"1136","281","134","ABNORMAL THYROID HORMONE LEVEL"
"1137","281","188","ABNORMAL THYROID HORMONE LEVEL"
"1138","281","175","ABNORMAL THYROID HORMONE LEVEL"
"1139","281","110","ABNORMAL THYROID HORMONE LEVEL"
"1140","281","54","ABNORMAL THYROID HORMONE LEVEL"
"1141","281","152","ABNORMAL THYROID HORMONE LEVEL"
"1142","281","192","ABNORMAL THYROID HORMONE LEVEL"
"1143","281","192","ABNORMAL THYROID HORMONE LEVEL"
"1144","281","365","ABNORMAL THYROID HORMONE LEVEL"
"1145","281","458","ABNORMAL THYROID HORMONE LEVEL"
"1146","281","8","ABNORMAL THYROID HORMONE LEVEL"
"1147","281","119","ABNORMAL THYROID HORMONE LEVEL"
"1148","281","134","ABNORMAL THYROID HORMONE LEVEL"
"1149","281","42","ABNORMAL THYROID HORMONE LEVEL"
"1150","281","194","ABNORMAL THYROID HORMONE LEVEL"
"1151","281","119","ABNORMAL THYROID HORMONE LEVEL"
"1152","281","367","ABNORMAL THYROID HORMONE LEVEL"
"1153","281","159","ABNORMAL THYROID HORMONE LEVEL"
"1154","281","459","ABNORMAL THYROID HORMONE LEVEL"
"1155","281","110","ABNORMAL THYROID HORMONE LEVEL"
"1156","281","65","ABNORMAL THYROID HORMONE LEVEL"
"1157","281","457","ABNORMAL THYROID HORMONE LEVEL"
"1158","281","42","ABNORMAL THYROID HORMONE LEVEL"
"1159","281","188","ABNORMAL THYROID HORMONE LEVEL"
"1160","281","193","ABNORMAL THYROID HORMONE LEVEL"
"1161","281","162","ABNORMAL THYROID HORMONE LEVEL"
"1162","281","366","ABNORMAL THYROID HORMONE LEVEL"
"1163","281","128","ABNORMAL THYROID HORMONE LEVEL"
"1164","281","54","ABNORMAL THYROID HORMONE LEVEL"
"1165","281","65","ABNORMAL THYROID HORMONE LEVEL"
"1166","281","365","ABNORMAL THYROID HORMONE LEVEL"
"1167","281","363","ABNORMAL THYROID HORMONE LEVEL"
"1168","281","194","ABNORMAL THYROID HORMONE LEVEL"
"1169","281","364","ABNORMAL THYROID HORMONE LEVEL"
"1170","281","459","ABNORMAL THYROID HORMONE LEVEL"
"1171","281","458","ABNORMAL THYROID HORMONE LEVEL"
"1172","281","193","ABNORMAL THYROID HORMONE LEVEL"
"1173","281","8","ABNORMAL THYROID HORMONE LEVEL"
"1174","281","176","ABNORMAL THYROID HORMONE LEVEL"
"1175","285","310","ABNORMAL LIVER MORPHOLOGY"
"1176","285","310","ABNORMAL LIVER MORPHOLOGY"
"1177","285","30","ABNORMAL LIVER MORPHOLOGY"
"1178","285","25","ABNORMAL LIVER MORPHOLOGY"
"1179","285","540","ABNORMAL LIVER MORPHOLOGY"
"1180","285","122","ABNORMAL LIVER MORPHOLOGY"
"1181","285","540","ABNORMAL LIVER MORPHOLOGY"
"1182","285","25","ABNORMAL LIVER MORPHOLOGY"
"1183","285","23","ABNORMAL LIVER MORPHOLOGY"
"1184","285","123","ABNORMAL LIVER MORPHOLOGY"
"1185","285","25","ABNORMAL LIVER MORPHOLOGY"
"1186","285","123","ABNORMAL LIVER MORPHOLOGY"
"1187","285","30","ABNORMAL LIVER MORPHOLOGY"
"1188","285","540","ABNORMAL LIVER MORPHOLOGY"
"1189","285","122","ABNORMAL LIVER MORPHOLOGY"
"1190","285","23","ABNORMAL LIVER MORPHOLOGY"
"1191","285","122","ABNORMAL LIVER MORPHOLOGY"
"1192","285","123","ABNORMAL LIVER MORPHOLOGY"
"1193","285","23","ABNORMAL LIVER MORPHOLOGY"
"1194","285","30","ABNORMAL LIVER MORPHOLOGY"
"1195","285","310","ABNORMAL LIVER MORPHOLOGY"
"1196","286","344","GO:0010468"
"1197","286","570","GO:0010468"
"1198","286","496","GO:0010468"
"1199","286","372","GO:0010468"
"1200","286","344","GO:0010468"
"1201","286","570","GO:0010468"
"1202","286","19","GO:0010468"
"1203","286","575","GO:0010468"
"1204","286","305","GO:0010468"
"1205","286","571","GO:0010468"
"1206","286","571","GO:0010468"
"1207","286","345","GO:0010468"
"1208","286","547","GO:0010468"
"1209","286","495","GO:0010468"
"1210","286","19","GO:0010468"
"1211","286","575","GO:0010468"
"1212","286","307","GO:0010468"
"1213","286","372","GO:0010468"
"1214","286","495","GO:0010468"
"1215","286","496","GO:0010468"
"1216","286","307","GO:0010468"
"1217","286","306","GO:0010468"
"1218","286","547","GO:0010468"
"1219","286","576","GO:0010468"
"1220","286","306","GO:0010468"
"1221","286","576","GO:0010468"
"1222","286","345","GO:0010468"
"1223","286","305","GO:0010468"
"1224","291","518","TRIGLYCERIDE METABOLIC PROCESS"
"1225","291","318","TRIGLYCERIDE METABOLIC PROCESS"
"1226","291","517","TRIGLYCERIDE METABOLIC PROCESS"
"1227","291","57","TRIGLYCERIDE METABOLIC PROCESS"
"1228","291","517","TRIGLYCERIDE METABOLIC PROCESS"
"1229","291","318","TRIGLYCERIDE METABOLIC PROCESS"
"1230","291","529","TRIGLYCERIDE METABOLIC PROCESS"
"1231","291","57","TRIGLYCERIDE METABOLIC PROCESS"
"1232","291","518","TRIGLYCERIDE METABOLIC PROCESS"
"1233","291","34","TRIGLYCERIDE METABOLIC PROCESS"
"1234","291","529","TRIGLYCERIDE METABOLIC PROCESS"
"1235","291","34","TRIGLYCERIDE METABOLIC PROCESS"
"1236","295","162","GO:0003824"
"1237","295","194","GO:0003824"
"1238","295","458","GO:0003824"
"1239","295","458","GO:0003824"
"1240","295","8","GO:0003824"
"1241","295","162","GO:0003824"
"1242","295","8","GO:0003824"
"1243","295","194","GO:0003824"
"1244","295","458","GO:0003824"
"1245","295","194","GO:0003824"
"1246","295","458","GO:0003824"
"1247","295","162","GO:0003824"
"1248","295","8","GO:0003824"
"1249","295","162","GO:0003824"
"1250","295","8","GO:0003824"
"1251","295","194","GO:0003824"
"1252","298","43","GO:0008015"
"1253","298","43","GO:0008015"
"1254","298","43","GO:0008015"
"1255","298","43","GO:0008015"
"1256","3","122","GO:0006703"
"1257","3","123","GO:0006703"
"1258","3","25","GO:0006703"
"1259","3","122","GO:0006703"
"1260","3","540","GO:0006703"
"1261","3","7","GO:0006703"
"1262","3","310","GO:0006703"
"1263","3","540","GO:0006703"
"1264","3","25","GO:0006703"
"1265","3","23","GO:0006703"
"1266","3","310","GO:0006703"
"1267","3","23","GO:0006703"
"1268","3","7","GO:0006703"
"1269","3","123","GO:0006703"
"1270","305","43","CTOME VEGFR2 MEDIATED CELL PROLIFERATION"
"1271","305","43","CTOME VEGFR2 MEDIATED CELL PROLIFERATION"
"1272","305","43","CTOME VEGFR2 MEDIATED CELL PROLIFERATION"
"1273","305","43","CTOME VEGFR2 MEDIATED CELL PROLIFERATION"
"1274","307","537","ABNORMAL LIVER MORPHOLOGY"
"1275","307","29","ABNORMAL LIVER MORPHOLOGY"
"1276","307","536","ABNORMAL LIVER MORPHOLOGY"
"1277","309","549","GO:0006898"
"1278","309","540","GO:0006898"
"1279","309","23","GO:0006898"
"1280","309","122","GO:0006898"
"1281","309","30","GO:0006898"
"1282","309","540","GO:0006898"
"1283","309","25","GO:0006898"
"1284","309","540","GO:0006898"
"1285","309","30","GO:0006898"
"1286","309","123","GO:0006898"
"1287","309","23","GO:0006898"
"1288","309","23","GO:0006898"
"1289","309","310","GO:0006898"
"1290","309","310","GO:0006898"
"1291","309","496","GO:0006898"
"1292","309","123","GO:0006898"
"1293","309","25","GO:0006898"
"1294","309","30","GO:0006898"
"1295","309","123","GO:0006898"
"1296","309","540","GO:0006898"
"1297","309","122","GO:0006898"
"1298","309","23","GO:0006898"
"1299","309","496","GO:0006898"
"1300","309","310","GO:0006898"
"1301","309","549","GO:0006898"
"1302","309","549","GO:0006898"
"1303","309","25","GO:0006898"
"1304","309","310","GO:0006898"
"1305","309","122","GO:0006898"
"1306","309","496","GO:0006898"
"1307","309","310","GO:0006898"
"1308","309","549","GO:0006898"
"1309","309","122","GO:0006898"
"1310","309","123","GO:0006898"
"1311","309","122","GO:0006898"
"1312","309","310","GO:0006898"
"1313","309","496","GO:0006898"
"1314","309","123","GO:0006898"
"1315","309","496","GO:0006898"
"1316","309","30","GO:0006898"
"1317","309","25","GO:0006898"
"1318","309","25","GO:0006898"
"1319","309","123","GO:0006898"
"1320","309","540","GO:0006898"
"1321","309","25","GO:0006898"
"1322","309","549","GO:0006898"
"1323","309","30","GO:0006898"
"1324","309","122","GO:0006898"
"1325","309","30","GO:0006898"
"1326","309","496","GO:0006898"
"1327","309","540","GO:0006898"
"1328","309","549","GO:0006898"
"1329","309","23","GO:0006898"
"1330","309","23","GO:0006898"
"1331","310","19","GO:0016055"
"1332","310","19","GO:0016055"
"1333","313","39","IMMUNOLOGIC HYPERSENSITIVITY"
"1334","313","39","IMMUNOLOGIC HYPERSENSITIVITY"
"1335","317","150","GO:0072358"
"1336","317","150","GO:0072358"
"1337","317","21","GO:0072358"
"1338","317","456","GO:0072358"
"1339","317","456","GO:0072358"
"1340","317","21","GO:0072358"
"1341","317","150","GO:0072358"
"1342","317","21","GO:0072358"
"1343","317","456","GO:0072358"
"1344","317","21","GO:0072358"
"1345","317","150","GO:0072358"
"1346","317","456","GO:0072358"
"1347","321","31","CYANOSIS"
"1348","321","31","CYANOSIS"
"1349","323","14","INCREASED SUSCEPTIBILITY TO FRACTURES"
"1350","323","14","INCREASED SUSCEPTIBILITY TO FRACTURES"
"1351","327","57","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1352","327","57","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1353","327","36","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1354","327","529","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1355","327","529","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1356","327","60","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1357","327","36","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1358","327","58","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1359","327","60","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1360","327","58","ABNORMAL CIRCULATING FATTY ACID CONCENTRATION"
"1361","334","1","CARCINOMA"
"1362","334","1","CARCINOMA"
"1363","336","15","NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA"
"1364","336","15","NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA"
"1365","337","19","ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY"
"1366","337","19","ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY"
"1367","339","29","HEART DEVELOPMENT"
"1368","339","29","HEART DEVELOPMENT"
"1369","341","48","GO:0007612"
"1370","341","87","GO:0007612"
"1371","341","54","GO:0007612"
"1372","341","13","GO:0007612"
"1373","341","490","GO:0007612"
"1374","341","78","GO:0007612"
"1375","341","520","GO:0007612"
"1376","341","17","GO:0007612"
"1377","341","490","GO:0007612"
"1378","341","99","GO:0007612"
"1379","341","17","GO:0007612"
"1380","341","483","GO:0007612"
"1381","341","499","GO:0007612"
"1382","341","533","GO:0007612"
"1383","341","525","GO:0007612"
"1384","341","17","GO:0007612"
"1385","341","499","GO:0007612"
"1386","341","78","GO:0007612"
"1387","341","89","GO:0007612"
"1388","341","500","GO:0007612"
"1389","341","533","GO:0007612"
"1390","341","99","GO:0007612"
"1391","341","490","GO:0007612"
"1392","341","88","GO:0007612"
"1393","341","475","GO:0007612"
"1394","341","500","GO:0007612"
"1395","341","99","GO:0007612"
"1396","341","90","GO:0007612"
"1397","341","13","GO:0007612"
"1398","341","78","GO:0007612"
"1399","341","89","GO:0007612"
"1400","341","12","GO:0007612"
"1401","341","475","GO:0007612"
"1402","341","78","GO:0007612"
"1403","341","475","GO:0007612"
"1404","341","525","GO:0007612"
"1405","341","500","GO:0007612"
"1406","341","520","GO:0007612"
"1407","341","483","GO:0007612"
"1408","341","499","GO:0007612"
"1409","341","54","GO:0007612"
"1410","341","77","GO:0007612"
"1411","341","535","GO:0007612"
"1412","341","533","GO:0007612"
"1413","341","12","GO:0007612"
"1414","341","500","GO:0007612"
"1415","341","525","GO:0007612"
"1416","341","54","GO:0007612"
"1417","341","99","GO:0007612"
"1418","341","13","GO:0007612"
"1419","341","90","GO:0007612"
"1420","341","48","GO:0007612"
"1421","341","13","GO:0007612"
"1422","341","54","GO:0007612"
"1423","341","88","GO:0007612"
"1424","341","89","GO:0007612"
"1425","341","88","GO:0007612"
"1426","341","520","GO:0007612"
"1427","341","525","GO:0007612"
"1428","341","87","GO:0007612"
"1429","341","483","GO:0007612"
"1430","341","535","GO:0007612"
"1431","341","520","GO:0007612"
"1432","341","48","GO:0007612"
"1433","341","12","GO:0007612"
"1434","341","88","GO:0007612"
"1435","341","90","GO:0007612"
"1436","341","77","GO:0007612"
"1437","341","87","GO:0007612"
"1438","341","12","GO:0007612"
"1439","341","490","GO:0007612"
"1440","341","77","GO:0007612"
"1441","341","475","GO:0007612"
"1442","341","89","GO:0007612"
"1443","341","87","GO:0007612"
"1444","341","499","GO:0007612"
"1445","341","535","GO:0007612"
"1446","341","17","GO:0007612"
"1447","341","533","GO:0007612"
"1448","341","90","GO:0007612"
"1449","341","77","GO:0007612"
"1450","341","483","GO:0007612"
"1451","341","535","GO:0007612"
"1452","341","48","GO:0007612"
"1453","344","383","ABNORMAL LIVER MORPHOLOGY"
"1454","344","38","ABNORMAL LIVER MORPHOLOGY"
"1455","344","144","ABNORMAL LIVER MORPHOLOGY"
"1456","344","144","ABNORMAL LIVER MORPHOLOGY"
"1457","344","383","ABNORMAL LIVER MORPHOLOGY"
"1458","344","38","ABNORMAL LIVER MORPHOLOGY"
"1459","344","494","ABNORMAL LIVER MORPHOLOGY"
"1460","344","494","ABNORMAL LIVER MORPHOLOGY"
"1461","347","32","ABNORMAL LIVER MORPHOLOGY"
"1462","347","32","ABNORMAL LIVER MORPHOLOGY"
"1463","348","18","MALE REPRODUCTIVE SYSTEM NEOPLASM"
"1464","348","18","MALE REPRODUCTIVE SYSTEM NEOPLASM"
"1465","350","360","MORTALITY AGING"
"1466","350","359","MORTALITY AGING"
"1467","350","328","MORTALITY AGING"
"1468","350","465","MORTALITY AGING"
"1469","350","342","MORTALITY AGING"
"1470","350","327","MORTALITY AGING"
"1471","350","466","MORTALITY AGING"
"1472","350","358","MORTALITY AGING"
"1473","350","465","MORTALITY AGING"
"1474","350","327","MORTALITY AGING"
"1475","350","358","MORTALITY AGING"
"1476","350","471","MORTALITY AGING"
"1477","350","361","MORTALITY AGING"
"1478","350","342","MORTALITY AGING"
"1479","350","467","MORTALITY AGING"
"1480","350","466","MORTALITY AGING"
"1481","350","4","MORTALITY AGING"
"1482","350","328","MORTALITY AGING"
"1483","350","471","MORTALITY AGING"
"1484","350","361","MORTALITY AGING"
"1485","350","467","MORTALITY AGING"
"1486","350","360","MORTALITY AGING"
"1487","350","330","MORTALITY AGING"
"1488","350","329","MORTALITY AGING"
"1489","350","330","MORTALITY AGING"
"1490","350","359","MORTALITY AGING"
"1491","350","343","MORTALITY AGING"
"1492","350","329","MORTALITY AGING"
"1493","350","343","MORTALITY AGING"
"1494","350","4","MORTALITY AGING"
"1495","351","413","MORTALITY AGING"
"1496","351","157","MORTALITY AGING"
"1497","351","364","MORTALITY AGING"
"1498","351","96","MORTALITY AGING"
"1499","351","177","MORTALITY AGING"
"1500","351","186","MORTALITY AGING"
"1501","351","156","MORTALITY AGING"
"1502","351","450","MORTALITY AGING"
"1503","351","363","MORTALITY AGING"
"1504","351","161","MORTALITY AGING"
"1505","351","564","MORTALITY AGING"
"1506","351","161","MORTALITY AGING"
"1507","351","410","MORTALITY AGING"
"1508","351","377","MORTALITY AGING"
"1509","351","104","MORTALITY AGING"
"1510","351","377","MORTALITY AGING"
"1511","351","158","MORTALITY AGING"
"1512","351","159","MORTALITY AGING"
"1513","351","410","MORTALITY AGING"
"1514","351","138","MORTALITY AGING"
"1515","351","536","MORTALITY AGING"
"1516","351","413","MORTALITY AGING"
"1517","351","156","MORTALITY AGING"
"1518","351","155","MORTALITY AGING"
"1519","351","363","MORTALITY AGING"
"1520","351","113","MORTALITY AGING"
"1521","351","157","MORTALITY AGING"
"1522","351","160","MORTALITY AGING"
"1523","351","16","MORTALITY AGING"
"1524","351","365","MORTALITY AGING"
"1525","351","312","MORTALITY AGING"
"1526","351","450","MORTALITY AGING"
"1527","351","536","MORTALITY AGING"
"1528","351","364","MORTALITY AGING"
"1529","351","96","MORTALITY AGING"
"1530","351","399","MORTALITY AGING"
"1531","351","365","MORTALITY AGING"
"1532","351","320","MORTALITY AGING"
"1533","351","320","MORTALITY AGING"
"1534","351","16","MORTALITY AGING"
"1535","351","312","MORTALITY AGING"
"1536","351","158","MORTALITY AGING"
"1537","351","564","MORTALITY AGING"
"1538","351","155","MORTALITY AGING"
"1539","351","160","MORTALITY AGING"
"1540","351","177","MORTALITY AGING"
"1541","351","104","MORTALITY AGING"
"1542","351","186","MORTALITY AGING"
"1543","351","138","MORTALITY AGING"
"1544","351","159","MORTALITY AGING"
"1545","351","113","MORTALITY AGING"
"1546","351","399","MORTALITY AGING"
"1547","352","450","NEURODEGENERATION"
"1548","352","374","NEURODEGENERATION"
"1549","352","12","NEURODEGENERATION"
"1550","352","48","NEURODEGENERATION"
"1551","352","281","NEURODEGENERATION"
"1552","352","471","NEURODEGENERATION"
"1553","352","450","NEURODEGENERATION"
"1554","352","471","NEURODEGENERATION"
"1555","352","12","NEURODEGENERATION"
"1556","352","374","NEURODEGENERATION"
"1557","352","500","NEURODEGENERATION"
"1558","352","48","NEURODEGENERATION"
"1559","352","281","NEURODEGENERATION"
"1560","352","500","NEURODEGENERATION"
"1561","357","27","CHOLESTASIS"
"1562","357","27","CHOLESTASIS"
"1563","358",NA,"PERICARDIAL EFFUSION"
"1564","36","25","GO:0070330"
"1565","36","346","GO:0070330"
"1566","36","346","GO:0070330"
"1567","36","549","GO:0070330"
"1568","36","549","GO:0070330"
"1569","36","25","GO:0070330"
"1570","363","29","GO:0019098"
"1571","363","29","GO:0019098"
"1572","364","537","ABNORMALITY OF THE ABDOMINAL ORGANS"
"1573","364","537","ABNORMALITY OF THE ABDOMINAL ORGANS"
"1574","364","29","ABNORMALITY OF THE ABDOMINAL ORGANS"
"1575","364","29","ABNORMALITY OF THE ABDOMINAL ORGANS"
"1576","373","46","GO:0006305"
"1577","373","46","GO:0006305"
"1578","376","46","SOMATIC MUTATION"
"1579","376","46","SOMATIC MUTATION"
"1580","378","46","HEPATOCELLULAR CARCINOMA"
"1581","378","46","HEPATOCELLULAR CARCINOMA"
"1582","382","13","GO:0048813"
"1583","382","13","GO:0048813"
"1584","383","13","SYNAPTIC TRANSMISSION GLUTAMATERGIC"
"1585","383","13","SYNAPTIC TRANSMISSION GLUTAMATERGIC"
"1586","388","281","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1587","388","464","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1588","388","471","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1589","388","48","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1590","388","281","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1591","388","471","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1592","388","48","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1593","388","471","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1594","388","475","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1595","388","464","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1596","388","281","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1597","388","471","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1598","388","48","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1599","388","475","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1600","388","464","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1601","388","475","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1602","388","281","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1603","388","475","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1604","388","464","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1605","388","48","CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS"
"1606","389","558","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1607","389","48","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1608","389","556","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1609","389","48","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1610","389","535","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1611","389","475","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1612","389","535","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1613","389","475","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1614","389","281","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1615","389","556","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1616","389","464","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1617","389","281","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1618","389","464","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1619","389","558","POSITIVE REGULATION OF CALCIUM ION TRANSPORT"
"1620","396","39","GO:0005515"
"1621","396","39","GO:0005515"
"1622","396","40","GO:0005515"
"1623","396","40","GO:0005515"
"1624","398","40","GO:0001775"
"1625","398","39","GO:0001775"
"1626","398","40","GO:0001775"
"1627","398","39","GO:0001775"
"1628","398","39","GO:0001775"
"1629","398","39","GO:0001775"
"1630","398","40","GO:0001775"
"1631","398","40","GO:0001775"
"1632","401",NA,"GO:0007588"
"1633","403","85","GO:0044414"
"1634","403","432","GO:0044414"
"1635","403","432","GO:0044414"
"1636","403","84","GO:0044414"
"1637","403","14","GO:0044414"
"1638","403","85","GO:0044414"
"1639","403","84","GO:0044414"
"1640","403","14","GO:0044414"
"1641","405","398","GO:0042698"
"1642","405","345","GO:0042698"
"1643","405","7","GO:0042698"
"1644","405","7","GO:0042698"
"1645","405","345","GO:0042698"
"1646","405","398","GO:0042698"
"1647","406","398","DECREASED FERTILITY"
"1648","406","7","DECREASED FERTILITY"
"1649","406","396","DECREASED FERTILITY"
"1650","406","7","DECREASED FERTILITY"
"1651","406","345","DECREASED FERTILITY"
"1652","406","18","DECREASED FERTILITY"
"1653","406","396","DECREASED FERTILITY"
"1654","406","7","DECREASED FERTILITY"
"1655","406","348","DECREASED FERTILITY"
"1656","406","64","DECREASED FERTILITY"
"1657","406","348","DECREASED FERTILITY"
"1658","406","18","DECREASED FERTILITY"
"1659","406","18","DECREASED FERTILITY"
"1660","406","349","DECREASED FERTILITY"
"1661","406","64","DECREASED FERTILITY"
"1662","406","348","DECREASED FERTILITY"
"1663","406","396","DECREASED FERTILITY"
"1664","406","64","DECREASED FERTILITY"
"1665","406","51","DECREASED FERTILITY"
"1666","406","7","DECREASED FERTILITY"
"1667","406","492","DECREASED FERTILITY"
"1668","406","51","DECREASED FERTILITY"
"1669","406","492","DECREASED FERTILITY"
"1670","406","398","DECREASED FERTILITY"
"1671","406","18","DECREASED FERTILITY"
"1672","406","349","DECREASED FERTILITY"
"1673","406","349","DECREASED FERTILITY"
"1674","406","345","DECREASED FERTILITY"
"1675","406","396","DECREASED FERTILITY"
"1676","406","345","DECREASED FERTILITY"
"1677","406","492","DECREASED FERTILITY"
"1678","406","492","DECREASED FERTILITY"
"1679","406","349","DECREASED FERTILITY"
"1680","406","398","DECREASED FERTILITY"
"1681","406","345","DECREASED FERTILITY"
"1682","406","51","DECREASED FERTILITY"
"1683","406","348","DECREASED FERTILITY"
"1684","406","51","DECREASED FERTILITY"
"1685","406","64","DECREASED FERTILITY"
"1686","406","398","DECREASED FERTILITY"
"1687","408","7","GO:0070330"
"1688","408","7","GO:0070330"
"1689","408","7","GO:0070330"
"1690","408","7","GO:0070330"
"1691","409","46","GO:0008152"
"1692","409","46","GO:0008152"
"1693","41","27","BILE ACID AND BILE SALT TRANSPORT"
"1694","41","27","BILE ACID AND BILE SALT TRANSPORT"
"1695","413","64","GO:0061370"
"1696","413","18","GO:0061370"
"1697","413","51","GO:0061370"
"1698","413","64","GO:0061370"
"1699","413","51","GO:0061370"
"1700","413","18","GO:0061370"
"1701","414","51","GO:0042446"
"1702","414","51","GO:0042446"
"1703","415","51","LEYDIG CELL DIFFERENTIATION"
"1704","415","51","LEYDIG CELL DIFFERENTIATION"
"1705","416","51","GO:0008283"
"1706","416","51","GO:0008283"
"1707","424","110","CELLULAR SODIUM ION HOMEOSTASIS"
"1708","424","54","CELLULAR SODIUM ION HOMEOSTASIS"
"1709","424","176","CELLULAR SODIUM ION HOMEOSTASIS"
"1710","424","134","CELLULAR SODIUM ION HOMEOSTASIS"
"1711","424","65","CELLULAR SODIUM ION HOMEOSTASIS"
"1712","424","176","CELLULAR SODIUM ION HOMEOSTASIS"
"1713","424","110","CELLULAR SODIUM ION HOMEOSTASIS"
"1714","424","54","CELLULAR SODIUM ION HOMEOSTASIS"
"1715","424","65","CELLULAR SODIUM ION HOMEOSTASIS"
"1716","424","134","CELLULAR SODIUM ION HOMEOSTASIS"
"1717","444","94","BRADYCARDIA"
"1718","444","94","BRADYCARDIA"
"1719","444","94","BRADYCARDIA"
"1720","444","94","BRADYCARDIA"
"1721","445","16","ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY"
"1722","445","94","ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY"
"1723","445","16","ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY"
"1724","445","94","ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY"
"1725","447","18","GO:0006839"
"1726","447","51","GO:0006839"
"1727","447","18","GO:0006839"
"1728","447","51","GO:0006839"
