"","17#-1","21#-1","25#-1","25#-2","25#-3","25#-4","27#-1","3#-1","34#-1","38#-1","4#-1","40#-1","41#-1","47#-1","60#-1","60#-2","60#-3","60#-4","7#-1","70#-1","BPA-1","BPA-2","BPA-3","BPA-4","BPAF-1","BPE-1","BPS-1","NP1-1","NP10-1","NP5-1","NP9-1","P8-1","P8-2","P8-3","P8-4","TCDD-1","TCDD-2","TCDD-3","TCDD-4"
"BREAST CANCER PATHWAY",-1.71395556954873,0.672207499154597,-2.46520489690093,-2.30895372620638,0.701874776478817,0.384284694625451,6,6,-0.491481272106467,-0.375236896623642,0.307327309699631,-2.28790223529193,-0.344475796964476,1.53158502355407,6,-3.99842481713165,-0.494337190104412,-0.0981365153565501,-2.12346922589872,0.0724243401239487,-1.18818420265255,-1.35350802345309,-0.63455170253445,0.298930627819897,-2.22642309703188,6,-1.56428805912443,1.08131594089124,-0.346117459352589,0.111250736334302,1.64187262118614,6,1.81801688910882,1.65421235304837,1.40235299380984,-3.89869152055139,-3.7622493144277,-4.46930683388232,6
"CELL MIGRATION AND INVASION THROUGH P75NTR",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.218278354727058,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"CONSTITUTIVE ANDROSTANE RECEPTOR PATHWAY",6,0.171784012464035,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0737368802458354,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.16360956154177,6,1.70169595280501,-5.05496985378606,6,6,6
"CYTOPLASMIC RIBOSOMAL PROTEINS",-1.71395556954873,0.543036105877481,-0.151444107216831,6,0.303081194043541,0.380354318117712,6,6,-0.0820024068435958,-0.884844413971171,0.877620088286116,-1.80399123002815,6,1.44302519789652,6,-1.56338972582276,6,0.0442537937997329,-2.05980637541136,6,6,-0.752384365085433,0.617000977114057,0.639174391734825,-3.50681192570315,-1.19423158595884,0.302482627715096,0.745488316186876,-0.501403951088156,0.145533922618866,6,1.14550172374017,1.39008541390634,1.93870251189049,0.984720389183377,-3.82660299849157,6,-5.79971096769398,6
"DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV",6,0.546475534028157,6,6,6,6,6,6,6,6,6,6,6,0.498709579272551,6,6,6,6,6,6,6,6,0.0259014383495378,6,6,6,6,6,6,6,6,6,6,6,6,-3.98501826168825,6,6,6
"DNA DAMAGE RESPONSE",6,-0.183763293579987,0.555978586050883,6,6,0.335428706787473,6,6,-0.654846490775234,6,6,6,6,6,6,-3.2275127145969,-0.137401574805405,0.169187975825844,6,6,-0.191498336936113,-1.22029183681846,0.0955857706003317,6,6,6,-0.738438602961122,0.967793965334745,0.0521794195632611,6,1.80851599125326,6,2.14035460956997,1.27346196489927,1.06252908721696,6,6,-4.36132081107397,6
"DRUG INDUCTION OF BILE ACID PATHWAY",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.498317609308465,6,6,6,6,6,6,6,6,6,1.21369018605788,6,6,6,6,6,6,6,6,6,6,-3.91442454814902
"ENDOMETRIAL CANCER",6,0.510271085636754,0.19461649371946,-2.30247932763415,6,6,6,6,0.290139313820867,6,0.456982625839389,-0.612253483811795,6,1.38897956073947,6,-3.10430670357347,-0.177396459763457,-0.288667102254721,-2.06230313698573,6,6,-0.769178989072073,0.0805962770057474,6,-3.67619541780859,6,6,0.84552688756671,-0.395260476819783,-0.192527486609816,1.56547431269926,6,2.09718579758584,6,1.82454896342843,-4.35294191087934,-4.21959034678399,-4.7306100573213,6
"ESTROGEN RECEPTOR PATHWAY",6,6,6,6,6,6,6,6,-0.933533507473878,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.00486738960106,6,-3.78150360712831,-4.46672442235287,6,6
"FARNESOID X RECEPTOR PATHWAY",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.514598125952385,6,6,6,6,6,6,6,6,6,1.12577419446316,6,6,6,6,6,6,6,-4.29079274326169,6,6,-3.55605107030327
"FAS LIGAND FASL PATHWAY AND STRESS INDUCTION OF HEAT SHOCK PROTEINS HSP REGULATION",6,-0.077572910313991,-0.042962046828788,6,6,6,6,6,-0.707139431812261,6,6,6,6,6,6,6,-1.0762677081056,-0.623734410862947,6,6,6,6,-0.359497483079541,6,6,6,6,6,6,6,1.49417713241163,6,6,6,-0.199631474123073,6,6,6,6
"GLUCOCORTICOID RECEPTOR PATHWAY",6,0.268089707892225,6,6,6,0.446970703132972,6,6,6,6,6,6,6,6,6,-1.95440831679866,6,0.147076711215829,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.03887489270784,6,6,6,6,6,6
"HEART DEVELOPMENT",0.409810531554172,0.680464849013377,-0.164878349132307,-0.43324248053834,-0.10707817246812,0.234985272312278,-0.475386376286281,0.431907897208462,-1.87771233222837,-0.970880442687121,0.29073484861737,-0.430865176190991,0.375663349433199,0.522884409265406,-0.7279306568619,-3.25396705997479,-0.200197083343568,-0.780274207626772,-1.97833745283942,-0.420286217632674,-2.84862927924704,-1.00041363165625,0.0124426769364313,0.154261315185674,-3.03908818510973,6,-0.781172468641206,1.04440848878902,-0.341933346982853,0.100484040616083,1.8544903749195,0.877812951401643,1.97781068950421,1.79273975413899,0.963656457028847,-3.6119571925945,-4.4364559583438,-4.5968528938189,-3.64656352725388
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY",6,-0.059080222162904,6,6,0.305033897053752,6,6,6,0.194732304455281,6,0.143221445482099,6,6,0.161916018879141,6,-2.63946184848515,-0.543774901622887,0.215406524462601,-1.69245923773014,6,6,6,-0.078338663409729,0.430766827298454,6,6,6,0.867385505790352,6,6,1.68385621655895,6,2.15896445806444,1.58249602076028,0.491059695511879,-3.9772235157604,6,-5.28321628324163,6
"LIPID METABOLISM PATHWAY",6,6,0.404844642077858,6,0.698665142720392,6,6,6,6,6,6,6,6,0.807287576579096,6,6,6,6,6,-0.388332794808567,-0.274956219338426,6,-0.23648035555878,6,6,6,6,0.787474317199338,6,6,6,6,1.78385577298595,6,1.83490503259817,-4.37180602391148,6,6,6
"LIVER X RECEPTOR PATHWAY",6,6,6,6,6,6,6,0.218761824543219,6,6,6,6,6,6,6,6,6,0.211530762342984,6,6,-1.01455724059149,-0.0429629534845276,6,6,6,6,6,1.06008772122292,6,6,6,6,1.91648560028404,6,6,-4.00793711961023,6,6,6
"LUNG FIBROSIS",6,0.129566584782045,6,6,6,0.415256758840066,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-3.03380202768088,6,6,0.93508663228639,6,6,6,6,6,6,1.37526549756145,6,6,6,-3.45817015431617
"NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA",6,0.402746369747176,0.253422814382862,-0.954343320420195,6,6,6,6,-0.742150337620814,6,6,6,6,6,6,6,6,-0.349202014475542,-1.73054962046114,6,6,-0.784525009498361,0.705258671679671,6,6,6,6,6,6,6,1.12987751690055,6,1.8546368259361,2.04378786777633,1.18952659289472,-3.61185074112953,6,6,6
"NEUROINFLAMMATION",6,6,6,6,6,6,6,6,-0.220291954796467,6,6,6,6,6,6,6,-0.271325649448953,6,6,6,6,-0.686720755043904,6,0.379235124868706,6,6,-0.312212944388332,6,6,6,6,6,6,6,6,6,6,6,6
"NRF2 PATHWAY",-0.66126320660197,0.712665103564668,0.209881828763413,6,6,6,6,6,-1.54630294132135,6,6,6,6,6,6,6,-0.684891974348263,0.341045931428512,6,6,-0.852011877765201,6,-0.140200312512178,0.340978693391895,6,6,6,1.52440261991862,6,6,6,0.872857377224971,2.07226793345346,6,0.878021333512195,6,6,6,-3.55605107030327
"NUCLEAR RECEPTORS",6,-0.00785081978911607,0.340718229708041,-1.69722488900972,6,0.440577970989913,6,-0.804272801009255,-1.88447171800407,6,0.548935696706312,-1.75779702426987,6,6,-2.37609355236773,6,-0.513252041297527,-0.277872395617149,6,6,6,6,-0.176408402516675,0.282976618994918,-2.80537882561552,6,6,0.916991799674938,6,6,6,6,1.86739878892592,1.02245497297569,1.35740988449862,6,-4.28696561867791,6,6
"OXIDATIVE DAMAGE",6,0.760046228955224,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.271543221620607,6,6,6,6,-0.233680673454332,6,6,6,6,1.09968046614505,6,6,1.12047087515984,6,6,6,0.680164861232899,6,6,-4.62329852996941,6
"OXIDATIVE STRESS",6,0.743863532715415,0.222327982121628,6,6,0.433180918227599,6,6,-0.768106477546495,6,6,6,6,6,-1.08813323243561,6,6,0.33538636114282,6,6,6,6,-0.0982272949580398,6,-3.80062390217188,6,6,0.768056468352891,6,0.247709639475431,6,1.75306963015042,6,6,1.18734197183335,6,-3.93938694023085,6,-3.42784235206381
"PROSTAGLANDIN SYNTHESIS AND REGULATION",6,0.59611545754103,-0.312472008087192,6,6,6,6,6,-0.519949865563167,6,6,0.576592129280708,6,6,6,6,-0.433949947603803,0.0808130328181532,6,0.293361080768689,6,-0.988113833650216,6,6,6,6,6,6,6,0.100484040616083,6,6,6,1.52278616069173,6,6,6,6,6
"SEROTONIN AND ANXIETY",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.0685732452871231,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"SIGNALING OF HEPATOCYTE GROWTH FACTOR RECEPTOR",6,0.658079779391454,6,6,6,6,6,6,-0.862093310320606,6,6,6,6,1.28371364653716,6,6,6,0.350924379284463,6,6,6,6,-0.23306333457873,6,-2.76162042294567,6,6,1.70751561408736,6,6,6,6,1.27122821033976,1.23007590383157,0.641368245550956,-3.4461086438161,6,6,6
"SYNTHESIS AND DEGRADATION OF KETONE BODIES",6,0.596003593901337,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.134672824534736,6,6,6,6,6,6,6,6,6,6,6,1.09112155347381,6,6,6,6
"ABNORMAL BLOOD POTASSIUM CONCENTRATION",-0.739012678123555,0.360437927875364,-0.0359340904729932,6,6,0.276227169989366,6,6,6,6,6,6,6,6,6,-3.15641449741661,-0.646573487173956,-0.0378021210941459,6,6,6,6,6,6,6,6,6,0.979647798112659,6,6,1.7275153334933,1.75306963015042,1.97635125523979,1.87758341706873,0.922242428997098,6,6,-4.74493901921236,-3.64587089365556
"ABNORMAL BLOOD SODIUM CONCENTRATION",-0.60498774671459,6,-0.500410056607478,6,6,0.134104528971574,6,6,6,6,6,-0.778022622095645,0.520515326213279,6,6,6,-0.564597320894672,0.0770516021507381,6,6,6,6,-0.357625962698223,6,6,6,-0.458185585603076,6,6,6,0.812152559204823,6,2.14669600406397,6,6,6,6,6,6
"ABNORMAL CARDIAC TEST",0.486224981263396,0.737491581452437,-0.0759372760934324,6,6,6,6,6,-0.614857619793044,6,6,6,6,6,6,6,-0.656044677091711,6,6,6,6,-0.913083844185126,0.130990225100342,6,6,6,6,1.12338589393609,6,0.199922255109092,1.50328300692512,6,2.06243554238432,1.20719838573139,-0.637685675017314,6,6,6,-3.43037335880198
"ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION",-0.85673355680082,0.832537447075486,0.425510224171762,6,0.767778491363679,6,6,6,6,6,6,6,6,6,6,-1.98365992372718,-0.545870223402673,0.0265173312570392,-1.80370245673467,6,6,-1.00623292737327,0.21564209191065,6,-2.83698090259907,6,6,0.758040888130874,-0.382996930537656,6,6,6,1.85753359392898,1.08288735866519,0.755380764537581,6,6,6,6
"ABNORMAL CIRCULATING ESTROGEN LEVEL",6,0.713957294246677,6,6,6,0.730310871874512,6,6,-0.622440890533408,0.887745304598506,6,6,6,0.768849504460848,6,-3.29736725836568,-0.269591554953761,-0.157107431290867,6,6,6,6,6,6,-2.82207118513077,6,6,0.837297654473701,6,6,6,6,2.02055696751118,1.68601564125595,6,6,-5.20747050310814,-4.53512785217486,-3.52082533481833
"ABNORMAL CIRCULATING FATTY ACID CONCENTRATION",6,0.447730540950711,6,-1.65335153872455,6,6,6,6,-0.507174558942343,6,6,6,6,6,6,-2.98099722736249,6,6,-2.05508645877606,6,0.261219202410475,6,-0.205169926581832,6,6,-0.437228311133815,0.0218069495572753,-0.0799684349207381,6,6,1.64511861338499,6,6,2.05565237027891,6,6,6,6,6
"ABNORMAL CIRCULATING RENIN",-1.16913897334939,0.631194792502355,6,6,6,0.296718882839897,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.09799111124704,0.855732242040825,6,6,6,-4.73981031971108,-3.04559820675445
"ABNORMAL CORNEAL EPITHELIUM MORPHOLOGY",6,0.762495149585776,-1.04439908774667,6,0.658247049447014,6,6,6,6,6,0.334714397708732,6,-1.61463610878088,6,6,-2.0740099541673,-0.603375203530625,-0.535231875459035,-1.83660300976773,-0.181676180625623,-0.530560119321855,-0.884761247220226,-0.271909602302014,0.351701551459112,6,6,-0.114874970103753,1.05604077661285,-0.238882706635959,0.414128959027252,1.31864672513879,6,2.11051133568292,6,1.3984997617492,6,6,6,-3.47481120205044
"ABNORMAL FORM OF THE VERTEBRAL BODIES",-0.735531569648113,0.646029864797134,0.605244792041838,-1.74493867111909,0.77441433520233,-0.818956717758781,6,6,-0.0400510541136148,6,6,-1.33572102371588,0.44106352274952,6,6,-2.29418884292174,-0.357443496488655,-0.176531284459857,-2.03424144011118,6,6,-1.03433197565371,0.359932263907436,0.267565809150442,-2.87411766265614,6,6,1.23952390880393,-0.610166101159174,6,1.58244582943445,6,1.76963803897038,1.41897879264892,6,-4.25008304309495,6,-4.42435280312592,6
"ABNORMAL HYPOTHALAMUS PHYSIOLOGY",6,0.61708714837045,0.0840861394552672,6,6,6,6,6,-0.55294917618231,-0.0100351743873303,6,-1.06535786279654,6,1.39672998771376,6,6,6,0.242140814081432,6,6,6,-1.95613352873634,6,6,6,6,6,6,6,6,6,6,6,1.60698592201002,6,6,6,-4.97256646736287,6
"ABNORMAL LACTATE DEHYDROGENASE LEVEL",6,6,6,6,6,0.336282440677973,6,6,-1.85765763629907,6,6,6,6,6,6,-1.6907879139383,-0.734527739550155,6,6,6,6,6,6,6,6,6,6,6,6,6,0.969261085777789,6,6,1.58632146967041,6,-4.08656639729995,6,6,6
"ABNORMAL LIVER MORPHOLOGY",-2.20155470731294,0.423187266412209,-0.268083667053953,-0.697118144878906,0.303081194043541,0.348614856554708,-1.19829044933789,-0.166215037036696,-0.585684063204231,-1.83952966239619,0.0265041457657698,-0.138239322804698,-1.20429799103107,0.905358870382562,-1.64508284840572,-2.59640589878752,-0.751879616308759,0.219126776504315,-1.95583396061111,0.178460743731121,-0.132330557339958,-1.14351813221074,-0.533551246814249,0.453821849449852,-2.84216646212856,-0.740188685711229,-1.3415651940554,0.582640508655081,-0.0422686630171775,0.493517991497999,1.48584457516688,0.645915058949315,1.84119622256223,1.75110699408357,0.282462141523688,-4.28674250117792,-4.23910788970467,-4.7120956901128,-3.58433966131529
"ABNORMAL NEURON MORPHOLOGY",6,0.663540462324425,0.100162813085102,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1.04253038733669,-0.200702070792308,6,6,6,6,6,6,6,6,6,6,0.380946232651509,1.41581143860614,6,6,6,6
"ABNORMAL OVARIAN MORPHOLOGY",-0.735531569648113,0.859624893431234,-0.782989637357551,6,0.562949067777352,0.397948074313793,6,6,-0.0850779945489705,6,6,-2.00045262262892,6,1.3424409471944,6,6,-0.713534700027064,-0.571226123914815,-1.95343020427431,6,6,-0.786879080868237,-0.15073653203702,0.0193204722026924,-3.6622193769606,6,-0.263783182598431,0.579428702515483,6,6,6,6,1.87117074704724,1.386926224031,-0.116330001857835,6,6,-4.33113532405598,-3.55605107030327
"ABNORMAL PLEURA MORPHOLOGY",6,0.46956366523131,6,6,6,6,6,6,-0.682714167146751,6,6,6,6,0.789374904387252,6,6,-0.681242820942973,6,-1.87757300609041,6,6,6,-0.316402985223482,6,6,6,6,6,0.479646561468571,6,6,6,6,6,6,6,6,6,6
"ABNORMAL PROLACTIN LEVEL",6,0.57123081546466,6,6,6,6,6,6,-1.23072125973435,-0.0100351743873303,0.050953147638279,6,-0.226942472203874,0.733518083998528,6,6,-0.946334677351441,-0.0966699106440736,-1.89821133376997,-0.214673387575509,-0.565104054670509,-0.484826652025912,-0.0885785024457369,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-4.79157528674155,6
"ABNORMAL RENAL TUBULE MORPHOLOGY",6,0.706670363660896,-0.697162538729438,-1.7117575477267,6,0.370403698248337,6,6,6,6,0.0521878286735729,6,-0.73775227188314,6,6,6,6,-0.178159897019143,-1.77291826442378,6,6,6,-0.0600608914576956,6,-2.95549682187408,6,6,1.17119078224656,-0.717362897519266,6,1.67993090703514,6,2.09799111124704,6,6,6,6,6,6
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY",-0.739012678123555,0.769609310121514,0.471510034030553,-2.18951735152844,0.884015302250612,0.307261689504196,-0.434281619899324,-0.536095773958356,-0.976947122721765,0.924703791102289,0.509174600326288,-0.836928009779872,0.805604329025686,1.91036818340695,-2.1674163145597,-2.56535724013253,-0.59775550624907,0.229317809589569,-1.75016860293629,0.221688808982428,-0.495255336827328,-1.20589078049359,0.0161065857594303,0.0773387877841324,-3.35021173580743,0.199206933925334,0.148328259293311,0.686907721263866,0.579300419163099,-0.306425901243507,1.00287698782441,0.811585292356384,2.04078834640115,1.67084347651126,0.305241927068704,-3.915054627204,-3.25602756708698,-5.10971720813461,-3.58676739191493
"ABNORMAL SOCIAL BEHAVIOR",-1.85473858710783,0.870520141455786,-0.270888271458454,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.352402330810097,6,0.742718424143436,6,-1.48874286184049,0.326390648319907,0.285177295831262,6,6,6,-0.0799684349207381,6,-0.136528666308608,1.93909569318653,6,1.08539098093765,1.33201514219016,6,-3.86577917435174,-4.01134453654418,-4.94822455452042,6
"ABNORMAL THYROID HORMONE LEVEL",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.360519021312018,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES",-0.731303482387388,0.66401204474068,-1.02921133829491,-1.69480171060587,0.262771157339307,0.507962452345829,-0.426150312300119,0.181494515032709,-0.157819763011679,-0.181464455211205,0.285771645658515,-1.39357672903593,0.862982227618985,1.22427277989457,-2.1674163145597,-2.82970199498726,-0.515352624171478,-1.10068643274956,-2.28162647261218,0.696931801196074,-0.617482938097159,-0.876205782683257,0.140223816260499,-0.30095999300003,-2.87819615877062,-1.10100868390053,-0.249825304883414,1.21836837956027,-0.471426448581416,0.493517991497999,0.731230395317718,-0.174520304077085,1.56131544040017,2.15638548006797,-0.138048217171457,-4.39657219900757,-3.88060847680436,-4.91453695965758,-3.34913168500459
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY",-1.16203482559151,0.668953472925325,0.187804592222726,-1.75451200418782,0.48725757675217,-1.07050794567703,6,6,-1.27567357677843,-0.648979312917549,0.434217973965794,-1.0592318742727,1.02291530565639,0.257995028352354,6,-2.90053015450092,-1.32327961882541,0.321059861549662,-1.75232600250124,-0.217457308104367,0.437601081534294,-1.18621649242901,-0.17051813713032,0.0725579823113134,-2.80993457297264,-1.19423158595884,-0.458185585603076,0.446109711234294,-0.693337076035031,-0.121797018365889,1.84568245779022,-0.174520304077085,1.96698592151134,0.549305968472498,1.55464295710941,-4.21976151428339,-5.33248153943285,-5.08392450757508,-3.48648743549451
"ABNORMALITY OF THE ABDOMINAL ORGANS",-1.82490233287255,0.724250842940418,0.626189814448384,-1.08088410504223,0.518267858409811,-1.47146002864908,-0.892465894559432,-1.08857622564514,-1.52065052709699,-0.95977216411761,1.92411450798348,-0.41751937582846,-1.08555290387774,1.72221264273691,-0.76633514077176,-3.53965373809264,-0.161178891857105,0.0150622815181824,-1.79859505311873,-0.229117555685526,-0.827696852552016,-0.466235058819535,0.359932263907436,0.379850462022343,-2.77602268341098,-0.295640559161805,-1.95726597125293,0.992937235753614,-0.382996930537656,-0.602910705104628,1.67088617449146,0.760793692153645,1.92453494979547,2.10604031714854,1.15237033503466,-4.29113352369339,-3.44598140794864,-4.61746284588642,-4.2725765883721
"ABNORMALITY OF THE BLADDER",-0.450737986216718,0.749098133239378,0.100162813085102,-0.369370156117752,0.434083074511375,0.534672944683878,6,6,-0.414512915398303,1.07972710683202,0.087492062678296,-1.80399123002815,1.07695177751139,1.04801395443134,6,-2.46844056672941,0.179641658543313,-0.835823462174621,-2.28465007490362,-0.394442941742399,-1.32488116861471,-1.25447082010868,0.238963587489285,0.256791354471991,-2.80157547907857,6,-1.59373686751066,1.24450207889758,6,0.376038618076985,6,6,1.92830525125698,1.22058326163604,1.34557977649111,-3.79711385383869,-3.38120610381902,-4.47890523932465,-3.90897366854513
"ABNORMALITY OF THE ENDOMETRIUM",6,0.646862489756108,6,6,6,0.0204756710814495,6,6,-0.00187007017404655,6,6,-0.100922071658318,6,6,6,6,6,-0.199998797258782,6,6,6,6,0.30316165745874,6,-2.89990149137066,6,6,6,6,6,6,6,6,6,6,6,6,-5.15081894353738,6
"ABNORMALITY OF THE LIVER",-0.965231085867551,0.430038627400382,0.37133588086783,-1.85227162333575,0.927048725120879,0.594462835352059,-1.19829044933789,0.0310065606489889,-1.09622369114959,0.488625314514559,0.930330924535448,-0.546443707884754,0.633232875986952,0.84988534372168,-0.00487029989873286,-0.125785721577788,-0.14860826934626,0.319285946966524,-1.73278636939447,-0.38371374133743,-0.459009462071106,-0.702376294005499,0.346411578716725,0.602517566098714,-3.47701157921662,-1.33518215468362,-0.833241099883974,1.03089097078184,-0.902801770247565,1.13028422333188,0.918873027856416,-1.13521313559709,1.90418409299458,1.86723532558153,1.76663753824976,-5.02614326490658,-4.27813496270563,-4.57845192014519,-3.61224609979692
"ABNORMALITY OF THE OVARY",-1.63232645878473,0.820146204907654,-0.398158243608579,-0.90269736133045,0.649033846279446,0.59921787282258,6,6,-0.0158863611789535,6,6,-0.0597921445049686,-1.30300352300443,1.54636667582879,6,6,-0.586724136202549,-1.13286245514541,-1.53751282375432,6,-0.493142682955157,-0.254598717751773,0.038971408862405,-0.0091178799760603,-2.82325897698834,6,-0.093917184012819,1.07399573679015,0.35011340351331,6,1.77079163455676,1.44005331702353,1.91517351905483,1.6127454090795,-0.438683498177212,-3.55804774937413,-3.75776550574134,-4.25461161189028,-3.62257444937233
"ABNORMALITY OF THE PITUITARY GLAND",0.256122013623637,0.493846827123771,0.594900872886621,-0.603433878014272,0.941475625753103,-0.0432823376743031,6,6,0.0924482009475759,-0.23708260405418,1.92411450798348,-0.0555797139542779,-2.37432435033104,1.00113663862123,6,-4.82233836879919,-0.707269362943358,0.227262210250131,-1.60781731955629,6,-0.978037046860839,-1.23784635767525,0.104718348938879,6,-3.43268096912357,6,-1.14182436480982,0.909573443784575,0.34597177195655,6,6,6,2.17807280609661,1.25079938747497,1.35697388818623,-4.04680465534365,-4.18738030819861,-5.20415243883336,-3.8554233601724
"ABNORMALITY OF THE WING OF THE ILIUM",6,6,6,6,0.823374808804969,-1.72400696419895,6,6,-0.976947122721765,6,6,6,6,6,6,6,-0.951795869013526,6,-0.78915086502136,6,6,-1.04486104958604,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"ADRENAL HYPERPLASIA",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.640128193634333,6,6,6,6,6
"ANTERIOR PITUITARY AGENESIS",6,6,6,6,6,6,6,6,-0.21315753692143,6,6,6,-2.61069850675514,6,6,6,-0.192659160827629,6,-1.22145842518217,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"BRADYCARDIA",6,6,0.788824169874592,6,6,6,-0.601646528086388,6,6,6,6,6,6,6,0.0732182801637362,6,-0.710693422358255,6,6,6,-1.29927670035336,6,0.698476589398976,6,6,6,6,1.13498595834985,6,6,6,6,6,6,0.597099139817092,6,6,6,6
"CARCINOMA",6,0.59328128351992,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.683541794431635,6,6,6,1.3574610464315,6,6,6,6,6,6,6,6,6,6,6
"CHOLESTASIS",-1.68719877524254,0.768070518328536,0.323317593798967,0.511096711005843,-1.00089449079816,0.507381641232147,6,6,-0.187767634581702,6,6,6,6,6,6,-1.61151445067306,-0.425392521781766,0.154034740625148,6,6,-1.33048248356626,-1.36227848335882,0.357339197766849,6,-2.48972399977287,6,-1.99836831741338,1.01824608216018,-0.740941225735226,0.0742064110669071,0.94634373571059,6,6,1.56570008937819,-0.679331949562252,-3.7425741657344,6,-5.31809406202963,6
"CHROMOSOME BREAKAGE",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-0.824598314782233,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"CYANOSIS",6,0.744436238602016,6,6,6,6,6,6,0.16984632512487,6,6,6,6,0.843979908718762,6,6,6,0.36303947987086,6,6,6,-0.271907561283724,0.187030949931097,6,6,6,-0.659852206765286,0.883697070936809,6,6,1.94247397000421,6,6,0.876029611626537,1.43363273768393,6,6,6,6
"DECREASED BODY WEIGHT",-0.602212527159456,0.747186408362049,-0.165220003472776,-2.08625450026242,0.792088920998863,0.162235117583893,-0.16269316234493,-0.000209639813731973,-1.06776267261373,0.265524775173034,0.554587959090614,-0.669304163723087,-0.882396904214956,1.24263057441345,-1.22320236244016,-3.67322516012907,-1.16086302097375,0.352402330810097,-0.758463512420911,0.913435524688553,-1.20659766498423,-0.049458309256519,-0.471571269825982,-0.677896520455695,-3.41253877228414,-1.39913886539612,0.505360340510246,0.85122459737021,0.00918581779655767,0.426970942850289,1.24945289994735,0.732123368358968,1.91761117051424,1.03629337538958,0.173000618563196,-4.04493874638336,-3.63692750022115,-4.49560500894608,-3.70906256940437
"DECREASED FERTILITY",0.140600560160672,-0.116615589836212,0.254955894581013,6,0.14874345908805,6,6,6,-0.817814516782475,6,0.493551877627796,-1.1076906378712,0.591264163500006,1.64794396439687,6,-4.16151518963198,-0.369808856284934,-0.406487575187783,-0.898327272086166,6,6,-0.801304048926904,-0.281438260205314,0.818200802505114,6,6,0.390043138942635,0.297255453237532,6,6,6,6,1.86512635890441,1.98149645396303,0.0492487625294628,6,6,-5.3223350273755,-3.54434828617783
"DECREASED PLASMA CARNITINE",6,0.698155478920683,6,-2.17384076668634,6,6,6,6,-0.599715650526615,6,6,6,6,6,6,-2.32102132648115,6,6,-1.18019846070773,6,-3.35035299070259,6,-0.554951839891164,6,6,6,6,1.39614041716743,6,6,1.26032311284412,6,6,1.58355644268465,6,6,6,6,6
"ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL",6,0.658164058918095,0.406066049523604,6,6,6,6,6,-1.82039274779336,6,1.21772476692273,6,6,6,6,-1.53604672217147,6,0.316107657754961,6,6,6,6,-0.177340342776173,6,6,6,6,1.13932486000091,6,0.44167377518845,6,1.84460548531354,1.89541147444458,6,6,6,6,6,6
"FAT MALABSORPTION",6,0.870520141455786,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-2.84854641696172,6,6,1.30550086237148,6,6,6,6,6,6,6,6,6,6,6
