"","Num","POD","SD","%","Genes","KE"
"GO:0048870","56","5.5043840188814","0.0119840105176597","28","actn1, anxa1a, apex1, apoeb, brk1, cdk6, crk, csnk2b, cyp1b1, EPHA2_2of2, f11r.1, fbxo5, fgfr1b, flt4, gbx2, gsk3ab, gtpbp4, hand2, hif1ab, hmox1a, hsd3b7, igfbp5b, iqgap1, kars, krt8, lamb1a, mapk3, mdka, met, mif, mmp14b, nfe2l2a, ntf3, onecut1, pdcd6, pdgfra, pgam1a, pik3ca, ptena, ptpn6, rac1a, rock1, rps19, rras, rtn4a, sema3d, serpine2, sirt1, stat3, tbx1, tek, tfa, tgfb2, tgfbr2, tradd, vcam1","INCREASED MOTILITY"
"ABNORMAL LUNG MORPHOLOGY","52","5.51096267526164","0.0102556467159239","40.62","agrn, ak2, aldh18a1, apoeb, bub3, casp8, ccnd1, chrna1, crtap, ctsc, dkc1, ewsr1a, exosc9, farsa, farsb, fgfr1b, fip1l1b, flt4, gatm, gli1, gtf2h5, lipf, mif, mthfd1b, nfe2l2a, nras, nup107, pdgfra, phgdh, plod1a, pmm2, polr3h, ppp1cb, psmd12, ptena, puf60a, rac1a, rb1, rpl10, rps15a, rras, smn1, srp54, stat3, stxbp2, tbx1, tgfb2, tgfbr2, tpm3, uba1, unga, whsc1","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"GO:0001816","42","5.51842381744127","0.0178204592862908","35","adcyap1b, anxa1a, casp8, cebpa, cebpb, cyp1b1, EPHA2_2of2, f11r.1, fgfr1b, flot1b, flt4, hif1ab, hmox1a, hsf1, hspd1, inhbb, iqgap1, kars, lipf, mapk3, mdka, mif, mre11a, park7, polr1c, polr2f, polr2l, polr3d, polr3h, polr3k, ppm1bb, ptpn6, rac1a, rps3, rps6ka5, seh1l, sirt1, sod1, stat3, tfa, tgfb2, uba1","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"ABNORMAL FORM OF THE VERTEBRAL BODIES","16","5.54451461665899","0.0383531138517408","48.48","atrx, bmp1a, fgfr1b, hspa9, mmp14b, orc1, papss2b, pmm2, ptena, puf60a, rpl13, rps19, srp54, tmco1, whsc1, wnt1","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF"
"LYMPHOCYTE APOPTOTIC PROCESS","2","5.54670963334683","0.0661742324810674","25","hif1ab, ptena","DECREASED LYMPHOCYTES"
"NEOPLASM OF THE SKIN","14","5.55183101348882","0.0315422804015523","42.42","ctsc, dkc1, fgfr1b, flt4, gtf2h5, msh6, nras, pik3ca, ptena, sdhb, sdhc, sdhdb, sec23b, tgfbr2","SENSITISATION SKIN"
"DECREASED PLASMA CARNITINE","2","5.56196859444359","0.263589395523734","28.57","gatm, hmgcl","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS; INCREASE PLASMA VITELLOGENIN CONCENTRATIONS; DECREASED RENAL PLASMA FLOW; INCREASED PLASMA TYROSINE; DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA"
"NEURODEGENERATION","7","5.58709953387938","0.0995014519447215","46.67","ccnf, fth1a, hsd17b10, pcna, rnaseh2a, sod1, tardbpl","N/A NEURODEGENERATION"
"GO:0001963","3","5.58845362228273","0.0325017677755383","25","adora2aa, flot1b, park7","INCREASE DOPAMINERGIC ACTIVITY; DECREASED DOPAMINERGIC ACTIVITY"
"HYPERACTIVITY","16","5.61174764832449","0.0143782464350593","32","atrx, bcap31, cars, fgfr1b, igf2b, msh6, pik3ca, ppp2r1a, ppp2r1b, psmd12, puf60a, tbx1, tgfbr2, thrb, tlk2, tmco1","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"G OOCYTE MEIOSIS","23","5.61852911560736","0.0348530781533253","57.5","anapc11, aurka, calm3a, ccnb1, cdc20, cdc23, cdc27, fbxo5, mad2l1, mapk3, plk1, ppp1cab, ppp1cb, ppp1cc, ppp2cb, ppp2r1a, ppp2r1b, skp1, ywhaba, ywhabb, ywhabl, ywhaqa, ywhaqb","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE"
"GO:0060291","6","5.68401365111769","0.022909269861657","42.86","adora2aa, apoeb, ephb2b, gsk3b, ptena, serpine2","DECREASED LONG-TERM POTENTIATION LTP"
"GO:0006915","10","5.7084460356144","0.0443651674024012","32.26","bcl2a, casp3a, casp3b, casp8, casp9, rad21a, rb1, tgfbr2, thoc6, tradd","CHANGES/INHIBITION CELLULAR HOMEOSTASIS AND APOPTOSIS; DECREASED APOPTOSIS EPITHELIAL CELLS; INCREASED APOPTOSIS DECREASED LEYDIG CELLS"
"ABNORMAL CORNEAL EPITHELIUM MORPHOLOGY","3","5.75501193936297","0.0725630908891026","23.08","gtf2h5, kif1bp, zeb1b","INCREASED ACCUMULATION OF ALPHA2U MICROGLOBULIN PROXIMAL TUBULAR EPITHELIUM"
"GO:1903009","16","5.76958063819826","0.0288320577081637","47.06","pomp, psma4, psma5, psmb3, psmb5, psmb6, psmc1a, psmc1b, psmc2, psmc6, psmd1, psmd11b, psmd12, psmd13, psmd14, psmd3","DECREASE GTPCH-1"
"ABNORMALITY OF THE BLADDER","19","5.78755524486876","0.0189447637669906","36.54","aldh18a1, atrx, ccnd1, cdk6, glud1b, hs6st2, hspa9, hspd1, igf2b, nfia, pik3ca, plod1a, psmd12, puf60a, sdha, sdhb, sdhdb, tbp, tbx1","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"GO:0030163","64","5.82044760020519","0.00963830394833355","41.83","anapc11, apoeb, araf, arntl1a, aurka, bcap31, bub3, casp8, ccnb1, ccnf, cdc20, cdc23, cdc27, cebpa, csnk1e, ctsc, ctsd, fbxo5, fzr1a, gfap, gsk3ab, gsk3b, hsp90b1, hspa8, mad2l1, nfe2l2a, park7, plk1, ppp2cb, prp19, psma4, psma5, psmb3, psmb5, psmb6, psmc1a, psmc2, psmc6, psmd1, psmd10, psmd12, psmd13, psmd14, psmd3, psmd5, ptena, rchy1, rnf7, rock1, rpl5a, rps27a, rps7, serpine2, sf3b3, sirt1, skp1, sumo1, tlk2, uba1, uba52, ube4b, usp14, wnt1, zgc-86598","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0030545","11","5.85073682339123","0.0272982787059856","18.64","adcyap1b, bmp1a, fsta, igf2b, inhbb, mdka, mif, ntf3, sema3d, tgfb2, wnt1","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR"
"MORTALITY AGING","16","5.86233346104649","0.0188193330453652","61.54","atrx, cox5aa, crtap, hmgcl, lipf, msh6, ndufa2, nras, ogdhb, pex19, phgdh, pik3ca, rbm8a, rnaseh2a, suclg1, tgfbr2","REDUCED FITNESS OR EVEN MORTALITY ACIDOSIS HYPOVOLEMIC SHOCK AND ORGAN DYSFUNCTION; INCREASE MORTALITY; INCREASED MORTALITY"
"GO:0003824","22","5.879827569418","0.0169718308651794","33.85","alas1, aldh18a1, aldoaa, atic, bcat2, dhodh, echs1, exosc10, got2a, hmgcl, hmgcs1, ldhba, mdh2, mthfd1b, pdhb, pgam1a, pgam2, ppm1aa, ppm1bb, rrm1, sucla2, suclg1","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"DECREASED FERTILITY","8","5.88314171748752","0.0353345651530074","10.53","cyb5a, cyp17a1, fgfr1b, gtf2h5, nup107, polr3h, sox19b, tubb4b","IMPAIRED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; REDUCTION CUMULATIVE FECUNDITY AND SPAWNING; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED TESTOSTERONE"
"GO:0009611","35","5.89326311422434","0.0241505816390545","31.25","actb1, adora2aa, anxa1a, apoeb, aurka, casp3b, ccnb1, crk, eno3, f11r.1, gli1, hdac1, hif1ab, hmox1a, hnf4a, inhbb, lman1, mapk3, mdka, nfe2l2a, papss2b, pdgfra, pik3ca, ptena, ptpn6, rab5ab, rac1a, serpine2, smad2, sod1, tgfb2, tgfbr2, usf1, wnt1, ywhabl","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"LOCOMOTORY BEHAVIOR","8","5.99529665009797","0.0547513068909796","12.9","adora2aa, aph1b, apoeb, gbx1, hoxb8a, park7, ptena, sod1","REDUCED SWIMMING SPEED; REDUCED SWIMMING PERFORMANCE"
"RESPONSE TO REACTIVE OXYGEN SPECIES","25","6.0270698637815","0.0260876063911182","44.64","anxa1a, apex1, apoeb, casp3b, ccna2, crk, cyp1b1, fyna, hdac1, hif1ab, hmox1a, hsf1, mapk3, met, nfe2l2a, park7, pcna, pdgfra, ppp2cb, ppp5c, prkaa1, rps3, sirt1, sod1, tra2b","INCREASED REACTIVE OXYGEN SPECIES"
"GO:0022414","12","6.3374563148243","0.0472418352145324","33.33","ahr2, aurka, ccnb1, cyp17a1, fbxo5, fsta, mre11a, msh6, park7, rad54l, rpa1, smad2","INCREASED REPRODUCTIVE SUCCESS"
"DNA DAMAGE RESPONSE","13","6.35359719701469","0.0373239296164925","22.41","casp3b, casp8, casp9, ccnb1, ccnd1, cdk6, E2F1, mre11a, rb1, rpa2, tlk2, ywhaqa, ywhaqb","INCREASED DNA DAMAGE-REPAIR"
"GO:0042060","30","6.37984000410048","0.0294097939670471","34.09","actb1, adora2aa, anxa1a, apoeb, casp3b, ccnb1, crk, eno3, f11r.1, hdac1, hif1ab, hmox1a, hnf4a, lman1, mapk3, mdka, nfe2l2a, papss2b, pdgfra, pik3ca, ptena, ptpn6, rab5ab, rac1a, serpine2, smad2, tgfb2, tgfbr2, usf1, ywhabl","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"SQUAMOUS CELL CARCINOMA","4","6.41357151758269","0.0502668442175902","40","ctsc, dkc1, gtf2h5, tgfbr2","INCREASE PAPILLOMAS/CARCINOMAS SQUAMOUS CELLS; INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA; SQUAMOUS METAPLASIA ABERRANT BASAL CELLS"
"PYRUVATE METABOLIC PROCESS","20","6.43909943146566","0.0212127124806156","35.71","eif6, eno1a, eno3, fbp1b, hif1ab, ldhba, ndc1, nup107, nup37, nup43, nup62l, ogdhb, pdhb, pgam1a, pgam2, pgm1, prkaa1, sec13, seh1l, tprb","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"INCREASED SUSCEPTIBILITY TO FRACTURES","13","6.60915907398618","0.0198156414895295","37.14","ccnd1, chrna1, crtap, dkc1, fgfr1b, gatm, mmp14b, nras, ptena, rb1, stat3, tpm3, wnt1","INCREASED DISEASE SUSCEPTIBILITY"
"ENDOMETRIAL CANCER","11","6.70989473654026","0.02181013887195","16.18","araf, axin2, casp9, ccnd1, fgfr1b, gsk3b, mapk3, nras, pik3ca, ptena, tcf7","INCREASE ENDOMETRIAL ADENOCARCINOMAS"
"GO:0007612","4","6.79625844791391","0.0477156015409974","16.67","eif4a3, ephb2b, hif1ab, vdac3","IMPAIRMENT LEARNING AND MEMORY"
"ABNORMAL SOCIAL BEHAVIOR","6","6.80044679380789","0.040877781101925","23.08","gtf2h5, ndufa1, ndufb9, ndufv1, park7, puf60a","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR"
"BREAST CANCER PATHWAY","18","6.81332641466641","0.0161585825305748","15.79","araf, axin2, ccnd1, cdk6, csnk2b, E2F1, fgfr1b, flt4, gsk3b, mapk3, mre11a, nras, pik3ca, ptena, rb1, skp1, tcf7, wnt1","N/A BREAST CANCER"
"CTOME REGULATED NECROSIS","8","6.84302044219531","0.0331051104192832","38.1","bc2, casp3b, casp8, flot1b, flot2a, rps27a, tradd, uba52","INCREASE NECROSIS TERMINAL BRONCHIOLAR CELLS"
"GO:0036475","4","6.84599576377068","0.0292885124925501","80","hif1ab, mcl1a, park7, wnt1","N/A NEURONAL DYSFUNCTION"
"SYNAPTIC TRANSMISSION GLUTAMATERGIC","3","6.90453363196691","0.0292067664523768","23.08","adcyap1b, adora2aa, serpine2","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE"
"REGULATION OF SODIUM ION TRANSPORT","2","6.95940595303783","0.0524557258824727","16.67","atp1b1b, serpine2","INHIBITION SODIUM CHANNEL; MODULATION SODIUM CHANNEL"
"ABNORMALITY OF THE MITOCHONDRION","19","7.05384663414224","0.0193847011599639","15.08","ak2, cox5aa, cox6a1, echs1, fdxr, gatm, hmgcl, hsd17b10, mrpl12, ndufa1, ndufa12, ndufa2, ndufb9, ndufv1, pdhb, sdha, sucla2, suclg1, tardbpl","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"FAS LIGAND FASL PATHWAY AND STRESS INDUCTION OF HEAT SHOCK PROTEINS HSP REGULATION","6","7.17368373262337","0.0426708436402033","23.08","actb1, casp3b, casp8, casp9, pak2a, rb1","ACTIVATION FAS; UP REGULATION FAS"
"CARCINOMA","3","7.23810524157321","0.0608396636208847","60","dkc1, pold1, ptena","PROMOTION HEPATOCELLUAR CARCINOMA"
"REGULATION OF POTASSIUM ION TRANSPORT","4","7.24636006561602","0.0707182440109876","25","adcyap1b, atp1b1b, ptena, sumo1","INHIBITION ETHER-A-GO-GO ERG VOLTAGE-GATED POTASSIUM CHANNEL"
"GO:0045333","32","7.27386582909892","0.0142208668742813","44.44","aco2, ccnb1, cisd1, cox5aa, cox6a1, cox6b1, cox7a3, cox7c, cs, cyc1, hif1ab, mdh2, ndufa1, ndufa12, ndufa2, ndufa5, ndufab1b, ndufb5, ndufb8, ndufb9, ndufs5, ndufv1, park7, pdhb, pik3ca, sdha, sdhb, sdhc, sdhdb, sucla2, suclg1, uqcrq","INCREASE OXIDATIVE METABOLISM"
"ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL","9","7.42198618194668","0.0296278778603643","50","rpl15, rpl35a, rpl5a, rps10, rps15a, RPS17, rps19, rps29, rps7","INCREASED CYCLIC ADENOSINE MONOPHOSPHATE"
"PURE RED CELL APLASIA","9","7.42198618194668","0.0296278778603643","45","rpl15, rpl35a, rpl5a, rps10, rps15a, RPS17, rps19, rps29, rps7","N/A METHEMOGLOBINEMIA DECREASED HEMOGLOBIN HEMATOCRIT RED BLOOD CELL NUMBER"
"GO:0030728","2","7.51783792209318","0.106772764496582","40","inhbb, sirt1","DECREASE OVULATION"
"OVULATION","2","7.51783792209318","0.106772764496582","33.33","inhbb, sirt1","DECREASE OVULATION; INTERRUPTION OVULATION"
"GO:0006120","11","7.51817247441367","0.0266538393283707","40.74","ndufa1, ndufa12, ndufa2, ndufa5, ndufab1b, ndufb5, ndufb8, ndufb9, ndufs5, ndufv1, park7","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I"
"GO:0006635","3","7.58952135907368","0.0884238658748256","15","bdh2, echs1, ivd","DECREASED PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS; DECREASED MITOCHONDRIAL FATTY ACID BETA OXIDATION; DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION; INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION"
"GO:0006898","8","7.60443517758077","0.0991192058783895","21.05","apoeb, flot1b, hsp90b1, ntf3, rab5ab, rac1a, tfa, tgfbr2","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT; INCREASED LDL UPTAKE"
"ABNORMAL HYPOTHALAMUS PHYSIOLOGY","2","7.66820374166751","0.123580376663829","22.22","fgfr1b, pik3ca","REDUCED PROSTAGLANDIN E2 CONCENTRATION HYPOTHALAMUS; DECREASE E2 BLOOD CONCENTRATIONS AT HYPOTHALAMUS"
"ELECTRON TRANSPORT CHAIN","30","7.67608722628912","0.0181994971473237","44.12","adh5, ccnb1, cox5aa, cox6a1, cox6b1, cox7a2a, cox7a3, cox7c, cyb5a, cyb5b, cyc1, dhrs3a, gsr, ndufa1, ndufa12, ndufa2, ndufa5, ndufab1b, ndufb5, ndufb8, ndufb9, ndufs5, ndufv1, park7, phgdh, sdha, sdhb, sdhc, sdhdb, uqcrq","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN"
"TISSUE ISCHEMIA","4","7.68408281347133","0.0307253113852869","26.67","actb1, pik3ca, tgfb2, tgfbr2","OCCURRENCE RENAL ISCHEMIA"
"CTOME SIGNALING BY TYPE 1 INSULIN LIKE GROWTH FACTOR 1 RECEPTOR IGF1R","4","7.69111058963628","0.0440304384414257","30.77","fgfr1b, igf2b, nras, pik3ca","INCREASED IGF-1 MOUSE"
"TRIGLYCERIDE METABOLIC PROCESS","4","8.07721183285832","0.0608058387947141","25","apoeb, gk5, lipf, sirt1","ACCUMULATION TRIGLYCERIDE"
"SOMATIC MUTATION","17","8.09030933495736","0.032679904566022","20.24","aurka, axin2, casp8, ccnd1, cebpa, ewsr1a, fgfr1b, igf2b, met, msh6, nras, pdgfra, pik3ca, ptena, rad54l, rb1, tgfbr2","INCREASED INDUCED MUTATIONS IN CRITICAL GENES; INCREASE MUTATIONS; INCREASE MUTATIONS IN CRITICAL GENES"
"NADPH REGENERATION","2","8.36878443415026","0.0338671482724972","40","pgam1a, pgd","INHIBITION HMG-COA REDUCTASE"
"GO:0005125","5","8.58670765693093","0.0368761793199142","20","bmp1a, inhbb, mif, tgfb2, wnt1","ACTIVATION INFLAMMATORY CYTOKINES CHEMOKINES CYTOPROTECTIVE GENE PATHWAYS"
"GO:0008283","4","8.78273342670787","0.0659940349822657","44.44","hoxb8a, mif, pes, stat3","PROLIFERATION CELL PROLIFERATION IN THE ABSENCE OF CYTOTOXICITY; ACTIVATION/PROLIFERATION T-CELLS; ALTERATIONS CELLULAR PROLIFERATION / HYPERPLASIA; INCREASE PROLIFERATION LEYDIG CELL; INCREASE MITOGENIC CELL PROLIFERATION HEPATOCYTES; INCREASE HYPERTROPHY AND PROLIFERATION FOLLICULAR CELL; INCREASE REGENERATIVE CELL PROLIFERATION CORNEAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION FORESTOMACH EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION HEPATOCYTES; INCREASE REGENERATIVE CELL PROLIFERATION UROTHELIAL CELLS; INCREASE CELL PROLIFERATION; INCREASE PROLIFERATION OF GOBLET CELLS; INCREASED HYPERTROPHY AND PROLIFERATION FOLLICULAR CELL; PROLIFERATION/CLONAL EXPANSION SMOOTH MUSCLE; INCREASED CELLULAR PROLIFERATION / HYPERPLASIA OF ACINAR CELLS; PROLIFERATION/CLONAL EXPANSION ABERRANT BASAL CELLS; INCREASED CELL PROLIFERATION MESOTHELIUM; INCREASE CELL PROLIFERATION EPITHELIAL CELLS"
"GO:0046562","11","8.81334587851337","0.020532682189666","40.74","adh5, aldh9a1a.1, aldoaa, eno1a, eno3, fbp1b, ldhba, pdhb, pgam1a, pgam2, pgm1","DECREASED GLUCOSE OXIDASE ENZYME ACTIVITY"
"ABNORMAL PLEURA MORPHOLOGY","2","9.14190905737932","0.184476365985077","25","ccnd1, mif","PERSISTENT CYTOTOXICITY PLEURA OR PERITONEUM"
"GO:0002534","2","9.15221488983772","0.111082591123241","66.67","kars, seh1l","SUPPRESSION INFLAMMATORY CYTOKINES; ACTIVATION KERATINOCYTES"
"GO:0044414","10","9.18067498738534","0.0688180753126365","25","actb1, atp6v0ca, atp6v1g1, rab5ab, rac1a, sec61a1, sec61g, tuba8l3, tubb4b, TUBB8P7_2of3","SUPPRESSION IMMUNE SYSTEM"
"GO:0010463","5","9.18074198326922","0.0219951695204643","41.67","fgfr1b, hand2, tbx1, tgfbr2, zeb1b","INCREASED PROLIFERATION OF MESENCHYMAL CELLS"
"GLYCOLYSIS AND GLUCONEOGENESIS","8","9.29681443805702","0.026703254923596","34.78","eno1a, eno3, fbp1b, got2a, ldhba, mdh2, pgam1a, pgam2","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY"
"CTOME SIGNALING BY EGFR","4","9.79872882054955","0.0561191100693276","50","nras, pik3ca, rps27a, uba52","ACTIVATION EGFR"
"GO:0042701","15","10.0132755616789","0.0344566554520984","44.12","anapc11, araf, aurka, ccna2, ccnb1, cdc23, cdc27, fzr1a, hsp90aa1.1, mad2l1, mapk12a, mapk3, pik3ca, plk1, raf1a","DECREASED PROGESTERONE FROM CORPUS LUTEUM"
"LEYDIG CELL DIFFERENTIATION","2","10.085874566632","0.214653325962685","66.67","ccnd1, pdgfra","HYPERPLASIA LEYDIG CELL; INCREASE LEYDIG CELL TUMORS"
"GO:0001909","5","10.3404920029079","0.0261538912599759","83.33","crk, ctsc, ptpn6, stxbp2, tubb4b","INCREASE CYTOTOXICITY"
"CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS","3","11.1359126287204","0.170229229350228","23.08","prkaa1, tuba8l3, tubb4b","INHIBITION NMDARS; OVERACTIVATION NMDARS"
"GO:0048469","9","11.4191826940974","0.0984238843570162","37.5","agrn, aurka, ccnb1, cebpa, fbxo5, fgfr1b, hif1ab, ppp2r1b, rb1","INCREASED OOCYTE MATURATION"
"RESPONSE TO NITRIC OXIDE","2","11.9784658337961","0.0267056165602943","28.57","ccna2, crk","DECREASED NITRIC OXIDE"
"DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV","2","13.7233054200342","0.130940460632881","20","cyfip1, mapk3","REDUCTION EXCITATORY POSTSYNAPTIC POTENTIAL; GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP"
"REGULATION OF PH","2","14.6514069653028","0.110844059670994","14.29","atp6v1g1, mapk3","DECREASE INTRACELLULAR PH"
"GO:1903409","5","14.9039715959589","0.232267177820621","20","cyp1b1, park7, rac1a, sod1, stat3","INCREASE ROS PRODUCTION; PRODUCTION REACTIVE OXYGEN SPECIES"
"GO:0008213","3","15.8020486497087","0.529743578329629","42.86","fbl, unga, whsc1","ALKYLATION PROTEIN"
"GO:0008137","3","17.0154931657056","0.0275656102234672","33.33","ndufa12, ndufb8, ndufv1","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I"
"G VEGF SIGNALING PATHWAY","5","18.109157533331","0.1723547436868","23.81","casp9, mapk3, nras, pik3ca, rac1a","REDUCED PRODUCTION VEGF"
"MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION","5","18.3960104081332","0.164311010437642","50","fbxo5, met, rac1a, rps3, tubb4b","DEPOLYMERIZATION MICROTUBULE"
"GO:0042116","5","19.6967049334515","0.145003601372756","33.33","cebpa, ctsc, hspd1, kars, mif","INCREASED ACTIVATION AND RECRUITMENT OF HEPATIC MACROPHAGES KUPFFER CELLS"
"NEURON CELLULAR HOMEOSTASIS","2","20.2454787509897","0.18995676911834","33.33","chrna1, prkaa1","ALTERED NEUROPHYSIOLOGY"
"REGULATION OF SPINDLE CHECKPOINT","3","29.0426003008027","0.179706135033608","100","ccnb1, mad2l1, tprb","UPREGULATED SPINDLE ASSEMBLY CHECKPOINT PROTEIN MAD2-OOCYTE"
"CTOME RHO GTPASES ACTIVATE NADPH OXIDASES","2","103.081881753333","0.488289641770998","33.33","mapk3, rac1a","ACTIVATION NADPH OXIDASE"
