"","Num","POD","SD","%","Genes","KE"
"GO:0007051","11","1.94098570366504","0.0748592028525701","40.74","aurka, ccnb1, fbxo5, ncor1, parp3, plk1, ppp2r1b, ran, rps3, tacc3, ttk","DISORGANIZATION SPINDLE"
"BLADDER CANCER","4","1.95769352496643","0.21459941535905","9.52","mmp2, nras, raf1b, rassf1","INCREASE CANCER"
"SOMATIC MUTATION","7","2.00984079653861","0.124772710555296","8.33","ar, aurka, ctnnb1, nras, ptena, stk11, tgfbr2","INCREASED INDUCED MUTATIONS IN CRITICAL GENES; INCREASE MUTATIONS; INCREASE MUTATIONS IN CRITICAL GENES"
"MORTALITY AGING","4","2.120267460446","0.198872108979421","15.38","hmgcl, nras, ogdhb, tgfbr2","REDUCED FITNESS OR EVEN MORTALITY ACIDOSIS HYPOVOLEMIC SHOCK AND ORGAN DYSFUNCTION; INCREASE MORTALITY; INCREASED MORTALITY"
"CYTOPLASMIC RIBOSOMAL PROTEINS","14","2.14170147432902","0.0579331952237559","9.72","rpl13a, rpl18, rpl19, rpl22, rpl35a, rpl36, rpl38, rpl7, rplp0, rplp2l, rps15a, rps3, rps4x, rps5","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE"
"RESPONSE TO NITRIC OXIDE","2","2.15095540219571","0.387719317269632","28.57","ccna2, txn","DECREASED NITRIC OXIDE"
"GO:0001935","5","2.15896264484995","0.181140118271231","13.89","bmp2a, f3a, f3b, hif1ab, nras","INCREASED PROLIFERATION ENDOTHELIAL CELLS"
"GO:0007059","9","2.16144072678841","0.0876185015587704","20.45","ccnb1, ctnnb1, fbxo5, plk1, ppp2r1b, ran, rps3, tacc3, ttk","INCREASED CHROMOSOME MISSEGGREGATION"
"SQUAMOUS CELL CARCINOMA","4","2.22029958992011","0.198181811065873","40","ctsc, ercc3, tars, tgfbr2","INCREASE PAPILLOMAS/CARCINOMAS SQUAMOUS CELLS; INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA; SQUAMOUS METAPLASIA ABERRANT BASAL CELLS"
"NEURON CELLULAR HOMEOSTASIS","2","2.22162861420504","0.457150388490988","33.33","P2RY1, prkaa1","ALTERED NEUROPHYSIOLOGY"
"CTOME VEGFR2 MEDIATED CELL PROLIFERATION","3","2.27687504813247","0.272609134400982","50","ahcyl1, nras, prkcz","INHIBITION VEGFR2"
"ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL","3","2.29051037831612","0.360263322572401","16.67","rpl18, rpl35a, rps15a","INCREASED CYCLIC ADENOSINE MONOPHOSPHATE"
"PURE RED CELL APLASIA","3","2.29051037831612","0.360263322572401","15","rpl18, rpl35a, rps15a","N/A METHEMOGLOBINEMIA DECREASED HEMOGLOBIN HEMATOCRIT RED BLOOD CELL NUMBER"
"CTOME ACTIVATION OF BAD AND TRANSLOCATION TO MITOCHONDRIA","2","2.29411965078076","0.447711084047714","18.18","ywhaqa, ywhaqb","DIRECT MITOCHONDRIAL INHIBITION; MITOCHONDRIAL IMPAIRMENT"
"G OOCYTE MEIOSIS","13","2.32876065606002","0.054911764919765","32.5","anapc10, ar, aurka, calm1b, ccnb1, cdk1, fbxo5, igf1ra, mapk3, plk1, ppp2r1b, ywhaqa, ywhaqb","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE"
"NRF2 PATHWAY","5","2.43629572735404","0.112204630062858","12.5","egr1, hsp90aa1.2, pgd, tgfbr2, txn","ACTIVATION NRF2"
"GO:0042701","11","2.46567671813702","0.0665377717192848","32.35","anapc10, aurka, ccna2, ccnb1, cdk1, hsp90aa1.2, igf1ra, mapk3, mapk9, plk1, raf1b","DECREASED PROGESTERONE FROM CORPUS LUTEUM"
"ARYL HYDROCARBON RECEPTOR PATHWAY","3","2.55331861356176","0.189736005548871","6.25","ahr1b, cyp1b1, hsp90aa1.2","UP REGULATION CYP1A1; ACTIVATION AHR"
"GO:0030154","11","2.70566719209983","0.0678915866326534","16.92","cyfip1, fsta, neurog1, nr2f5, onecut1, paqr7b, pparaa, rxrba, tgfbr2, thraa, thrab","DIFFERENTIATION OF MYOFIBROBLAST"
"DNA DAMAGE RESPONSE","9","2.94646933061134","0.0706174942956573","15.52","bbc3, casp3b, casp9, ccnb1, cdk1, cdk6, h2afx, ywhaqa, ywhaqb","INCREASED DNA DAMAGE-REPAIR"
"SYNTHESIS AND DEGRADATION OF KETONE BODIES","3","4.14000606273787","0.210736236606191","50","acat1, hmgcl, hmgcs1","NOT INCREASED CIRCULATING KETONE BODIES"
"GO:0008137","3","4.31602517498413","0.205091183398168","33.33","C24H11orf65, ndufb8, ndufs4","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I"
"GO:1903409","3","4.66071641479649","0.102886842613625","12","cyp1b1, hsp90aa1.2, nos1","INCREASE ROS PRODUCTION; PRODUCTION REACTIVE OXYGEN SPECIES"
"CTOME SYNTHESIS OF KETONE BODIES","4","4.99432257636254","0.1353263809514","50","acat1, bdh2, hmgcl, hmgcs1","DECREASED KETOGENESIS PRODUCTION OF KETONE BODIES; DECREASED KETOGENESIS"
"GO:0006120","4","5.03915217325734","0.130018570437403","14.81","C24H11orf65, ndufb2, ndufb8, ndufs4","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I"
"ABNORMAL SOCIAL BEHAVIOR","5","5.07292768758826","0.0847168366752718","19.23","ercc3, gabbr2, gabra1, ndufs4, tars","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR"
"SEROTONIN AND ANXIETY","2","5.716941899334","0.170634851298619","16.67","gabra1, htr2cl1","DECREASED ANXIETY"
"GO:0042311","3","7.2173364535079","0.0637719220310034","20","adora2aa, nos1, sod2","IMPAIRED VASODILATION"
