"","Num","POD","SD","%","Genes","KE"
"REGULATION OF SODIUM ION TRANSPORT","2","2.11432054157434","0.0319863624728505","16.67","atp1b3b, slc8a1a","INHIBITION SODIUM CHANNEL; MODULATION SODIUM CHANNEL"
"GO:0030331","4","2.11638530064008","0.00546852175830734","44.44","fus, ncoa1, src, taf10","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY; INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY"
"BLADDER CANCER","6","2.12869182478276","0.00727119592349398","14.29","E2F1, map2k2a, myca, nras, src, vegfaa","INCREASE CANCER"
"TUBE FEEDING","4","2.13118679500128","0.0101765065572024","23.53","dyrk1ab, fgfr1b, fus, ppp2r1b","INHIBITION FEEDING"
"ABNORMAL RENAL TUBULE MORPHOLOGY","5","2.16464339781223","0.00270798776567438","55.56","alg8, ndufs2, nup107, nup133, pmm2","OCCURRENCE CYSTIC DILATATION RENAL TUBULE; OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE"
"ABNORMALITY OF THE ENDOMETRIUM","2","2.16585074444816","0.0281549436311176","18.18","msh6, sdhb","INCREASED HYPERPLASIA GLANDULAR EPITHELIAL CELLS OF ENDOMETRIUM; INCREASE HYPERPLASIA GLANDULAR EPITHELIAL CELLS OF ENDOMETRIUM; INCREASED ADENOSQUAMOUS CARCINOMAS OF ENDOMETRIUM"
"INCREASED CIRCULATING PROLACTIN CONCENTRATION","2","2.17022213356726","0.0125312869421838","40","pmm2, smo","INCREASED PROLACTIN SECRETION; INCREASED PROLACTIN EXPOSURE"
"LOW DENSITY LIPOPROTEIN RECEPTOR PARTICLE METABOLIC PROCESS","2","2.17972742087687","0.0234998879806019","33.33","ap2b1, ap2m1a","UP REGULATION LDLR LOW DENSITY LIPOPROTEIN RECEPTOR"
"GO:0010463","3","2.18579945646558","0.012972571441728","25","bmp4, fgfr1b, smo","INCREASED PROLIFERATION OF MESENCHYMAL CELLS"
"ABNORMAL HYPOTHALAMUS PHYSIOLOGY","3","2.19303686090688","0.0135310236407281","33.33","fgfr1b, smo, trh","REDUCED PROSTAGLANDIN E2 CONCENTRATION HYPOTHALAMUS; DECREASE E2 BLOOD CONCENTRATIONS AT HYPOTHALAMUS"
"GO:0006120","6","2.19590721067008","0.00689769284615525","22.22","ndufa12, ndufa5, ndufa8, ndufs2, ndufs8a, park7","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I"
"GO:0036475","2","2.21558860749177","0.0209631496293782","40","mcl1a, park7","N/A NEURONAL DYSFUNCTION"
"YOUNG ADULT ONSET","2","2.2238441579462","0.00882869331381015","66.67","actb1, cpox","REDUCED YOUNG OF YEAR SURVIVAL"
"GPCRS CLASS C METABOTROPIC GLUTAMATE PHEROMONE","2","2.2421216442307","0.000464135567569347","66.67","gabbr1b, gabbr2","REDUCED PHEROMONE RELEASE"
"ABNORMAL SOCIAL BEHAVIOR","6","2.24349124604765","0.00311992786882689","23.08","adsl, gabbr2, gria3b, ndufs2, ndufs8a, park7","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR"
"TISSUE ISCHEMIA","3","2.24693106354181","0.00856496704897479","20","actb1, tgfb2, tgfb3","OCCURRENCE RENAL ISCHEMIA"
"GO:0004970","2","2.25082526928314","0.0220593179988112","33.33","gria1b, gria3b","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS"
"ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL","3","2.25113909749318","0.00847131218654718","16.67","rpl18, rps19, rps29","INCREASED CYCLIC ADENOSINE MONOPHOSPHATE"
"PURE RED CELL APLASIA","3","2.25113909749318","0.00847131218654718","15","rpl18, rps19, rps29","N/A METHEMOGLOBINEMIA DECREASED HEMOGLOBIN HEMATOCRIT RED BLOOD CELL NUMBER"
"VENTRICULAR ARRHYTHMIA","2","2.2714440486476","0.0113354540610182","28.57","ndufs2, tgfb3","OCCURRENCE CARDIAC ARRHYTHMIA"
"ABNORMAL PROLACTIN LEVEL","2","2.27357243161665","0.00175552705044972","25","foxa2, smo","DECREASED PROLACTIN"
"GO:0032964","5","2.28627231789414","0.00253571330566831","50","arrb2b, bmp4, myb, rap1aa, tgfb3","ACCUMULATION COLLAGEN; EXPRESSION OF COLLAGEN"
"GO:0001909","2","2.29079527095384","0.0134466700936452","33.33","arrb2b, stxbp2","INCREASE CYTOTOXICITY"
"HYPERTENSION ASSOCIATED WITH PHEOCHROMOCYTOMA","2","2.30596883654635","0.00890402578746314","28.57","fh, sdhb","INCREASE HYPERTENSION"
"PSYCHOGENIC NON EPILEPTIC SEIZURE","4","2.30695689486287","0.00353836069243023","30.77","fh, gabbr2, park7, sdhb","OCCURRENCE EPILEPTIC SEIZURE"
"GO:0005125","4","2.31756516509976","0.00763613613024509","16","bmp4, inhbaa, tgfb2, tgfb3","ACTIVATION INFLAMMATORY CYTOKINES CHEMOKINES CYTOPROTECTIVE GENE PATHWAYS"
"GO:0009653","2","2.38347692586906","0.0127416874702668","40","foxa1, foxa2","INCREASED DEVELOPMENTAL DEFECTS"
"GLUTATHIONE METABOLIC PROCESS","2","2.38464765606413","0.00161837297699596","20","park7, ptgesl","GLUTATHIONE SYNTHESIS; GLUTATHIONE HOMEOSTASIS"
"REGULATION OF PH","2","2.44171275771845","0.00457335511938528","14.29","atp6ap1b, avpr1a","DECREASE INTRACELLULAR PH"
"GO:0030728","2","2.48126678058519","0.000827951791046159","40","inhbaa, ptgs2b","DECREASE OVULATION"
